0,451.24762,403.03812,0.19257087,237799584,
0,451.24762,403.03812,0.19257087,237799584,
0,452.7225,404.33597,0.1945259,237799600,
0,452.4865,403.45108,0.19745846,237799600,
0,453.31244,403.62805,0.20136853,237799616,
0,452.4865,402.03525,0.2062561,237799616,
0,451.5426,400.08847,0.2111437,237799632,
0,450.65768,398.3187,0.21798632,237799632,
0,450.65768,398.3187,0.21798632,237799632,
0,449.71378,396.37195,0.22580644,237799648,
0,448.71088,394.60217,0.23167156,237799648,
0,447.76697,392.77338,0.23949169,237799648,
0,446.70508,390.82663,0.24437928,237799664,
0,445.82016,388.99786,0.24828935,237799664,
0,445.82016,388.99786,0.24828935,237799680,
0,444.93524,386.75613,0.25317693,237799680,
0,444.1093,384.8094,0.257087,237799680,
0,444.1093,384.8094,0.257087,237799696,
0,443.1064,382.56766,0.26001954,237799696,
0,442.10352,380.5029,0.26490712,237799696,
0,442.10352,380.5029,0.26490712,237799712,
0,441.10062,378.55615,0.26881722,237799712,
0,440.09772,376.60938,0.2737048,237799712,
0,440.09772,376.60938,0.2737048,237799728,
0,439.2128,375.0756,0.2805474,237799728,
0,438.38687,373.3058,0.28445747,237799728,
0,437.32498,371.831,0.29032257,237799744,
0,437.32498,371.831,0.29032257,237799744,
0,436.32208,370.1792,0.29325512,237799744,
0,434.9652,368.6454,0.29716522,237799760,
0,434.9652,368.6454,0.29716522,237799760,
0,433.7853,367.05258,0.30009776,237799760,
0,432.48743,365.4008,0.29618767,237799776,
0,432.48743,365.4008,0.29618767,237799776,
0,431.30756,364.04395,0.3020528,237799776,
0,430.18665,362.51013,0.30009776,237799776,
0,430.18665,362.51013,0.30009776,237799792,
0,429.00677,361.2713,0.30987293,237799792,
0,428.06287,359.79648,0.31769305,237799792,
0,428.06287,359.79648,0.31769305,237799808,
0,426.94196,358.6166,0.32453567,237799808,
0,426.11606,357.37778,0.32942328,237799808,
0,425.05414,356.13892,0.33528838,237799824,
0,425.05414,356.13892,0.33528838,237799824,
0,424.16925,354.95908,0.33919844,237799824,
0,423.04834,353.42526,0.34408602,237799840,
0,423.04834,353.42526,0.34408602,237799840,
0,421.92746,352.1274,0.3479961,237799840,
0,420.86554,350.7116,0.35288367,237799856,
0,420.86554,350.7116,0.35288367,237799856,
0,419.80365,349.47275,0.35679373,237799856,
0,418.91873,348.2929,0.3597263,237799872,
0,418.91873,348.2929,0.3597263,237799872,
0,418.15182,347.17203,0.37243402,237799872,
0,417.44388,345.9922,0.37438905,237799872,
0,416.67694,345.22528,0.38807428,237799888,
0,416.67694,345.22528,0.38807428,237799888,
0,415.96902,344.1634,0.3900293,237799904,
0,415.2021,343.3965,0.3900293,237799904,
0,415.2021,343.3965,0.3900293,237799904,
0,414.3762,342.39362,0.3929619,237799904,
0,413.55026,341.27277,0.39100683,237799920,
0,413.55026,341.27277,0.39100683,237799920,
0,412.60635,340.44687,0.38220918,237799920,
0,411.60345,338.97205,0.35874876,237799936,
0,411.60345,338.97205,0.35874876,237799936,
0,410.65955,338.02817,0.34701857,237799936,
0,409.71564,336.55334,0.32258064,237799952,
0,409.71564,336.55334,0.32258064,237799952,
0,408.83072,335.4325,0.3196481,237799952,
0,407.7688,334.07565,0.31573802,237799968,
0,407.0019,333.0138,0.31280547,237799968,
0,407.0019,333.0138,0.31280547,237799968,
0,405.999,332.2469,0.30987293,237799984,
0,405.29105,331.303,0.3079179,237799984,
0,405.29105,331.303,0.3079179,237799984,
0,404.46512,330.65408,0.30498534,237800000,
0,403.7572,329.7692,0.30498534,237800000,
0,403.7572,329.7692,0.30498534,237800000,
0,403.04926,328.8843,0.3030303,237800016,
0,402.45932,327.8814,0.3030303,237800016,
0,402.45932,327.8814,0.3030303,237800016,
0,401.7514,326.99652,0.3020528,237800032,
0,400.98447,325.87567,0.30009776,237800032,
0,400.98447,325.87567,0.30009776,237800032,
0,400.27652,325.04977,0.29814273,237800032,
0,399.39163,324.45984,0.29716522,237800048,
0,398.91968,323.8699,0.29521015,237800048,
0,398.91968,323.8699,0.29521015,237800064,
0,398.3297,323.75192,0.29423264,237800064,
0,398.3297,323.69293,0.29325512,237800064,
0,398.3297,323.69293,0.29325512,237800064,
0,397.6808,322.63107,0.29325512,237800080,
0,397.6808,322.63107,0.2922776,237800080,
0,397.6808,322.63107,0.2922776,237800096,
0,397.14984,321.7462,0.2922776,237800096,
0,397.14984,321.7462,0.3088954,237800096,
0,397.14984,321.7462,0.3088954,237800112,
0,396.91385,320.8023,0.3088954,237800112,
0,396.85486,320.8023,0.32551318,237800112,
0,396.6189,319.74042,0.3264907,237800128,
0,396.6189,319.74042,0.3264907,237800128,
0,396.4419,319.2095,0.3264907,237800128,
0,396.3239,318.56058,0.3264907,237800144,
0,396.3239,318.56058,0.3264907,237800144,
0,396.26492,317.97064,0.3264907,237800144,
0,396.26492,317.32172,0.32551318,237800160,
0,396.26492,317.32172,0.32551318,237800160,
0,396.26492,316.7318,0.32453567,237800160,
0,396.26492,316.0829,0.32453567,237800160,
0,396.26492,316.0829,0.32453567,237800176,
0,396.26492,315.43396,0.32355815,237800176,
0,396.4419,314.84402,0.31182796,237800176,
0,396.4419,314.84402,0.31182796,237800192,
0,396.91385,314.1361,0.2922776,237800192,
0,397.09085,313.4872,0.2795699,237800192,
0,397.6808,312.7793,0.257087,237800208,
0,397.6808,312.7793,0.257087,237800208,
0,398.21173,312.13037,0.25317693,237800208,
0,398.74268,311.42245,0.24926686,237800224,
0,399.5686,310.8915,0.24437928,237800224,
0,400.27652,310.18362,0.23851417,237800240,
0,400.27652,310.18362,0.23851417,237800240,
0,401.22043,309.65268,0.23362659,237800240,
0,402.16434,309.00375,0.22776149,237800256,
0,402.16434,309.00375,0.22776149,237800256,
0,403.10825,308.4728,0.2228739,237800256,
0,404.11118,307.8239,0.21896383,237800256,
0,405.11407,307.35196,0.21505377,237800272,
